image_id,year,month,day,final_date,stage,texts
000281,2026,07,15,2026-07-15,s1,"客200g（310 원재료명 정제수 | 고초가륨(벤트남산)봇함 수유(옥수수배아: 외국산) 공가루(중국산)) | 국산)옥수수전분(옥수수 | -늘루담산나트륨(향미중 | 륨.무수구연산), 들깨 대두,밀,쇠고기,돼지고기 함유 | 기,조개류(굴 포함)함유 장재질폴리에틸렌 360g | 청북도 단양군 대강면 | 120340-26 | 보관방법 -18°C이하 냉동 보관 반품및 교환장소 고객상담실 및 구입처 | 내포장재질 폴리에틸렌 | 정통 우동면 （200g） | 200g 영양정보 200g | O kcal 275kcal 소비자중심 비닐류 | 류4g4% | g47% F12408 OTHER | 0g0%5g9% 분리수기를 생활화합시다. | 따라 다를 수 있습니다. 소중한 자원,깨끗한 환경 | 26.07.15 | 13:35A0827"
000282,2026,09,10,2026-09-10,s1,맛있는 까지D 2026.09.10 | 나교자 | 김치 이렇게요리해보세요! | 부드러운 찐만두를 즐기실때 | 1)찜통에 적당량의 물을 넣고 끊입니다. | 개운한 김치를 3) 맛있는 뻔만두 드실 수 있습니다. | 가득 채원! | 바삭바삭 군만투를 출기실 때가 | （97347W） | 2) 냉동상태의 만두를 프라이팬에 넣고 뒤집어가면서 | 떡만듯국을 즐기실때 [20기:는 B  S/ | 라소금과 | 앗있는 | 냉들 -18'C | 냉동보관 | 468gX27W#
000283,2027,09,17,2027-09-17,s1,"梦号100% | 원재료명 외국산(베트남, | 미얀마, 중국 등)] | 업소명 씨제이제일제당(주) | 인천광역시 증구 서해 | 소재지 堂140时49 | 포장재질 마개-폴리에틸렌 | (내면) | 품목보고 19790190025-145 | 보관방법 사용 후에는 마개를 꼭 | 2고 서들하고 그늘진 곳에 보관 | OIL 반품및 하여 주십시오 구입처 또는 영업소 | 교환처 | 주의사항 ·부정불량식품 신고 | 011399· | 조비자 분쟁해결 기준에 의거 교 | 한또는 보상 받을 주 있습니다 | -사용후 포상재는 반드시 지정 |  장소에 버려 주십시오·내용 | 불종에 정전/동결이 있을 수입 | 저온에서 한나.제품에는 이상이 없습니다. | 27.09.17 14:07 | X3 까지"
000284,2026,08,20,2026-08-20,s1,"합살미니도나스 만드는 방법 YYY | auH | 1.계한물 만들기 2.반축하기 3.뒤가기 | -①의 반죽그릇에 반죽미스 -프라이팬에높이 약2cm~3cm | 24m（4 240g（2号2 | 넣고 잘 저어 고루 섞어 주세요 섞어춘 후 손으로 2~3분정도 가열한 후 반축을 넣고 4~5분정도 | 반죽해 주세요 고르게 튀겨주세요 | 반죽을메추리알 크기정도 ※ 도나스를 튀기면 2에 정도 부푸니,둥글린 반죽은 | （910g.20m 프라이의 절반안 넣고 거주세요 | 동그란 구슬 모양으로 퉁글려 주세요 ※도나스가 식으면 토핑믹스와 잘어 드세요 | 합살치볼 요 합살찰방 만드는 방법 | 공통 | 방 | 합살치즈볼 만들기(프라이팬 조리) 찹살찰빵 만들기에어프라이어 조 | 넣고 구멍이 생기지 않도록 동그렇게 둥글려 주세요 | 후 반죽을 넣고 4~5분정도 고르게 튀겨주세요 ※기호에 따라 검은께또는 참께를넣으시면 맛있는 합 | 기호에 따라 다양한 치즈를 넣어 조리하실 수 있습니다. | FSCC155910 소비기한: | 2026.08.20 A | 까지 | 801045380513"
000285,2027,07,02,2027-07-02,s1,"식품유형 천연향신료(건조제품) | 100%（ | 브레드가든 성남공장/경기도 성남시종 | 제조원 | 용가-유리,뚜강-상감몰리프로 | 포장재질하컴:아크릴로니트릴-부티디엔-스티 | (ABS),마개-폴리스티렌페이페(PS) | 소비기한  제품별도표기일까지(년,월.일) | 号空卫20090275178349 | 2027.07.02 | 까지"
000286,2027,03,11,2027-03-11,s1,"구주변),직사 | 색상이 지어 유""를 사용한 제품과 같은 제주 | 의니건조하고 | 고,개봉 후에 | 니다. | 하지 않을 경우 | 허짐,군음,가정 총 내용량96g | 날카로우므로 있으니 밀폐보관 영양정보 220kcal | 하십시오. 号18620mg931%全号299% | 기소비기한 당류9g % 6g11% | 품 후면표기일까지 트랜스지 0.5g2.617% | 콜레스테롤 5mg2%13g24% | 4),조미야채양념분말 %000kcal | ,정제소금,건마늘가 기준이으로 개인의 필요열량에 따라 다를 수 있습니다. | 산나트륨(향미증진 | 향미증진제),설탕,포 | [두류가공품(탈지 | 식물성단백농축액, | 농축액(호주산),정 소비기한: | 1기엑기스(쇠고기: DB4 | 기스(호주산),아미 | 감칠맛분말한우다 2027.03.11/12B | 출물분말,효모추출 까지 | 이스분말,후츠가루 조미식품2,향미유 HACCP P04N | 가늘양파혼합분,항"
000287,2027,02,18,2027-02-18,det5,"조리예 | 66066 66666 | 量300~350ml1 는물에굴물내기한할 | 추천합니다-전치국수,원장개,계란점등 해물고유의품이와 진한감칠을 내는 요리에 ~2컵)를끌여습니다 1개를넣고3분간 풀어습니다. 불어진 국물에 | 소비기한후면별도표기일까지 영양정보 481000 | 295kcal | 총 내용량당 1일영양성분 | 내포장재질 (치)수치간장포로량 号8.290mg 기준치에대한 비율 | 치추출분말(멸치국산),덱스트린,합이채액기 탄수화물 54g 415% 17% | 원재료명 설탕, 스(혼합야채역기습(양파:국산),말토덱스트일,정제 당류13g 13% | 소금(국산),후연멸치분말(멸치:국산),디포리분말(디포리 지방1.6g 3% | 국산) 대두,밀,쇠고기 함유 트랜스지방0g | 포화지방0.8g 5 | （）120.6 콜레스테롤95mg 32 | 직사광선을 피해 건조하고 서늘한 곳에 밀폐 보관하여 단백질16g 29 | 보관방법주십시오유통,보관중 깨지거나 떡떡해질 수있으나 （%2000 | 품질에는 이상이 없으니 안심하고 드셔도 됩니다 기준이므로 개인의 필요 열량에 따라 다를수 | ·돼지고기,닭고기,알류,메밀,땅콩,우유,고등어,게,새우,복숭아,토마토,호두,잣,오징어 | 조개류(굴,전복,홍합 포함),아황산류 성분 혼입 가능 | 4주의·포장지가 날카로우니 개봉및 사용 시 주의하세요,조리 시 꿀는 물에 주의하세요. | ·진량의 침전물은원물가루이기때문에안심하고 조리하셔도 됩니다. | ·일부 한알의 색상이 다를 수 있으나,품질에는 이상이 없습니다. | ·간혹빈 봉지가 나오는 경우가 있으나,제품 중량에는 차이가없습니다. | HACCP 소비자중심) ccM 27.02.18.111 080-019-9 | DAESANG www.daesang. | 분리수거를생활화"
000288,2029,07,25,2029-07-25,s1,2029 07 25 | LE 만
000289,2030,07,23,2030-07-23,det5,030.07.2327 | 404 32205
000290,2027,03,02,2027-03-02,s1,"231（大豆早） ·소비자기본법에 따라 피해보상·부정·불량 프로필렌 네시아산),양파분(미국산)] | 를펼쳐서 지거 | 후것용하십오 토마토함유 | 계한 맜있는 기장 이어온 부터 19714 | 02 | 2027/3.021 | A | 까지"
000291,2027,07,21,2027-07-21,s1,"제품명 해표해마라기유 | 식품유형해바라기유 | 소비기한 상단 또는중앙 별도표시일까지 | 보관방법 | (내면) 포장재질 뚜껑-폴리에틸렌 | 업소명및(주)사조대림 | 품목보고번호 1995020805639 | 상이 다를 수 있으나 원료의 수환시기,산지에 따라 | 발생 가능한 차이이며 품질에는 이상이 없습니다. | -개봉 후에는 뚜껑을꼭닫아 서늘하고 어두운곳 | 에 보관하시고 가급적 빨리 드시기 바랍니다. | -이제품은 대두를 사용한 제품과 같은 제조시설 | 에서 제조하고 있습니다.-부정·불량식품신고는 | 1399 | 2027.07.21 | -본제품은 소비자 분쟁 해결기준에 의거 교환 또 | 는 보상받을수있습니다.-반품및 교환:구입처 및 | (080-900-6133)dr.sajo.co.kr | -깨끗한 우리자연 깨끗한 우리마음 | 영양정보 (1 g = 1.09 mL) 100 g 900 kcal 900m | 나트륨mg 0% 100g185% | 탄수화물0g 0% 트랜스지방0g | 당류0g 0% 11g73% | 콜레스테롤mg 0%0g0%"
000292,2026,02,13,2026-02-13,s1,13/02/2026 | 13925D 0123
000293,2025,10,24,2025-10-24,s1,물한방울 넣지 않고 | REGTCLEN | H 00%！ BOTTE |   25.10.24 | 뚜껑HDPE (06:37) | 라벨:PP | 니다·용가 재활용 우수 영양정보 총내용량 7m | 통번에 100mlg40kcal | 과 같은 보로드시기버랍 量15mg93%0 | P·본제품은 공정 88%% | 이수습다. | MELC O mg 0% 营合61mg9%/程U
000294,2026,09,08,2026-09-08,s1,"제조일자: 2025.09.09 WF4 | 소비기한 2026.09.0808:54 까지 | 8500g/100gg210kcal | 대두(외국산)소먹분(밀:미국산,호주산)정세소금,밀동물명별호국을소분 2.510mg126%37g11%23g23% | 국신호주산,정세소금(국선)밀필과,하인설당,고추영중국선,주정,청수대신, | 정세소금참기를[두.밀함·포장재질(민:응기무명-로들사 量0mg0%8g15% | 에틸레유산지-실리콘고무·반품 및 교환차·전국 판매정및대리정·보관항합직사공신을 000 cal | 피해 실온보관 개봉 후 냉장보관 권장·생물재료가참가되어오래둘수록 색이진 개인의 필요 열량에 따라 다를 수 있습니다. | -8501200/666471 | 보이는 입지는 원료 대두,밀쌀)의 일부분이므로 안심하고 드셔도 | 분쟁해결기준에의거교환또는 보상가능·게조개류쇠고기오 | 징우입능·조원일(정남도공주시 8801007052854 | 59:19184547-13 뚜영:PP"
000295,2025,11,08,2025-11-08,s1,"2025.11.08 A2 | 콤치즈맛 유요한 | 즈맛 시즈닝79 | 관 푸디버디가 입맛의 | 782332 가치를 올려요. | 난매원 | 푸디버디 | (밀:미국산), 팝콘치킨 달콩치즈맛 | (팔올레인유 이렇게 만들어서 더 맛있어요! | 1분,백후추 | 인산나트륨), 1.고소한 치즈로 진하게 맛을 낸 | 말레이시아. 진짜 치즈 시즈닝! | 기타가공품1 말 물엿 국내산 닭가슴살을 바삭하게 | 튀긴 팝콘 치킨 | 1봉을 넣고 Shack t!"
000296,2026,07,28,2026-07-28,s1,2026.07.28 | 달구별명가식품 | 달구별 | TH | 막창
000297,2026,04,08,2026-04-08,s1,2026.04.08 | 산물 안전관리인증 | 상책임 HACCP | 보험가입 | 법심겁데
000298,2026,09,11,2026-09-11,s1,"사골곰탕 | Beef Bone Soup | 한니과 함께 소기한 | 의 일상을 2026.09.11 | Ⅱ,더슬겁게! 06:43 F1 F | VAB | 엄선한 한우 사골을 우려내 깊고전만 | 남도 논산시 연무읍 | I당(취)진천BLOSS 2 8시간 정성스럽게 고이낸 담백한 | 진천군 진천읍 씨제 연출 다양한 요리의밑국클로 활용 | 이미지 | 포장재질(내면) 비비고 한우사골곰탕 조리방법 | 폴리프로필렌 Pot 냄비조리 | 사골추출물(한우사 -개봉하여 냄비에 붓고 중불로3~4분 조리 | 산)],한우사골추출 | ㅔ소금(국산),한우 | 증진제,마늘농축액, Microwave 전자레인지 | 고기,대두 함유 | 반품 및 교환처 | 구입처 및 대리점 Double steaming 중탕조리 | 끝는물에 봉지째 넣고3~4분 조리 water and cook for3 | 습니다)"
000299,2026,05,13,2026-05-13,s1,GCA3 | 2026.05.13 | 영양정보 340g（170gx27H） | 17H(170g)636kcal | 소비기한/ | 보관방법 가정에서는 냉장고 냉동실 보관) | 제조원:농업회사법인 지엔티(주)/ | 업소명 | 및소재지
000300,2026,05,21,2026-05-21,s1,1개당 1일영양성분기준치에대한비율 | 보 나트륨28amg 14% 지방10g 19 % | 360g 15g 5% 트랜스지방0g | 당류29 2% 포화지방1.9g 13% | 당 40g13%12g 22% | cal | BD-L | 소비기한 | 2026.05.21 | 까지
000301,2027,04,09,2027-04-09,s1,157kcal | OTHER | 소비기한 | 2027.04.09 | 까지
000302,2026,03,15,2026-03-15,s1,2026.03.15 | SSA3 | UrIspy | 고메
000303,2026,07,31,2026-07-31,s1,"풀어주세요 号450mlm 부드러운 양지고기 | 더 끓여주면 맛있는 남해안산 미역 | 간이달라질수있으니 | 소(고기,조개류(굴,바지락)함유 | 가지 | 냉동보관 반품 및 교환장소 고객상 남실 및 구입 | -84 | 1000 | kcal. 비닐류 | 영양성분 139 O DAESANG OTHER | 한비율 | 72 % 소비기한: | 2% | 1% 26.07.31 | 13 % 까지 | 12 % o고객상담실 | 3% 80019-9119） | 9% 8801052130583 18C이하 | 냉동보관 소비자중심"
000304,2026,06,01,2026-06-01,s1,EH3 | 2026.06.01 까지 | 20:44 | 상 계란옷 고소하고부드러운 큼직하게 | 풍부한 | 1.20170.c 다채로 | 2.해동시키지 않은 냉동수 | 고아래기준에 맞게
000305,2026,02,24,2026-02-24,erode5,스비기한: | 26.02.24
000306,2026,09,16,2026-09-16,s1,A C 1 | 떡갈비 2026.09.16 까지 | okgalbi 12:41 | Rich and Juicy Meat | 연출 The Livel | 이미지 | 즐기는법 | 비비고남도떡갈비
000307,2025,11,14,2025-11-14,s1,소비 25.11.142 | 기한 09:51 H15 | 풀리는 | 문창
000308,2025,12,04,2025-12-04,s1,"2025.12.04B2 | 05:25 김성대 | '투,육즙부"
000309,2027,04,01,2027-04-01,clahe,"품명꿀땅콩 기한별도표기일까지포장재질폴리에틸렌(내면) 식품유형땅콩 또는견과가공품 H03000 | (F1) QINGDAO GREENUTS FOODS CO.,LTD 원산지중국산 | 원 (F2) QINGZHOU QINGYOULIN TRADING CO.,LTD | 세계식품(주)/울산광역시 울주군 삼남읍 방기로39 | 땅콩,밀가루,설탕,아카시아꿀,옥수수유,덱스트린,소금 | 땅콩 | ( | 300g | 영양정보 100g520kcal | 量180mg9%日个量51916%异20g20% | 28952%533% ：8011330686 | 0mg0%17g31% | c OTHER | 2027.04.010 | HC O 2 F2"
000310,2026,07,28,2026-07-28,s1,"제조및(주)석보유통 | 2011044104650 | 원재료명 | 축액,해바라기씨유)]20% 호두함유 | 정보 200g20g122kcal | 글레스테롤Omg)0% 3g6% | 소비기한 2026.07.28 까지 | 종이 | 809019711769"
000311,2026,08,09,2026-08-09,s1,"제품명매일견과요거트 본제품은 땅콩,돼지고기, | 식품의 유형 땅콩 또는 견과류 가공품 L200g（970kcal）[20g（97kcal)x107H 제품과 동일한 제조라인어 | 반품 및 교환:구입처 및 판 | ：031-575-50 | 원재료 가제품의 크기가 일정하지 | 및향량 | 호두,우유, 대두 함유 | 소비기한 별도표기일가 포장재질 내면이폴리프로필런 | 영양정보 200g（970kcal 해결기준에 의거 교환 | 17H(20g)97kcal | 나트륨 11g3% 3g3% | 지방 59 9% | 콜레스테롤 mg 09 | 1일 영양성분 기준치에 대한 비율(%) | 소비기한 | 2026년08월09일)까지 8809036"
000312,2026,08,26,2026-08-26,s1,N | MIKED' BNUTS | Coffee Peant Laven smac Frud | 스낵을혼합하여 | 영양을 한번에 Banana dhip | 펌앤 믹스너츠 | 양간식#단판믹스 | Rasted Alwond | Gltinous Rice coated Peant | 2026.08.26 | 450g.228kcal 드5 퍼앤믹스너즈
000313,2026,03,17,2026-03-17,det5,mMn지퍼포장 | 2026.03.1701M | 튀기지 않아담백 | 고온 복사 유탕처리 N이! | 고온 복사열로 구워 | 질리지 않는 | 국산 사양벌꿀과 | 신통 효과 | 3 곡물 장인의 노 | 1979号E1 쌀어온 | 고온의 공기 | 제품명
000314,2026,09,01,2026-09-01,s1,오는 | 좋은 | GOOD TODAY | ·번구워 더구수한 | 누룸지 2026.09.01升B | carched Rice 연출된예 | 10
000315,2026,07,19,2026-07-19,s1,20260719
000316,2027,03,01,2027-03-01,s1,"수 소비기한 16:37 3-1 2027.03.01 | 까지 | 조리방법 | 간을좋아하는분들은 물양을 조절해도 좋습니다. | 국수,떡 등을 넣어서 조리하면 기호에따라소금,후추,김 계"
000317,2025,11,15,2025-11-15,s1,20251115办天 | 0814108
000318,2025,11,09,2025-11-09,s1,"2025.11.09 | 돈 TOW | LH引T1500 | F&B/경기도 성남//중원-둔촌대로 | 14(www.dongwonfnb.com) | 리투아니아.이탈리아 등),정제소금 | 천일역(호추산)],조미액,대두유,설탕 | 게농축액 -글루담산나트륨(향미증 진제) | 린,프필렌글리콜),호합제제[폴리글리세"
000319,2026,02,14,2026-02-14,s1,냉장보관/소비기한 | 2026. 02. 14  | 11:19 E1509 | BH5 | 천 현지의 맛을 집에서 즐기는 | 라탕면
000320,2025,11,12,2025-11-12,s1,"H콤달콤 도톰쫄깃 [Unlabel] | 각유부초밥 | 4 첨가 | 빙초산, 스테비올배당체 | 착색료(3-카로틴), 라멜책소 | 제조일자: | 2025.08.13早 | 0g 0~10℃ 소비기한: 2025.11.12外 |  kcal) 냉장보관 | 29"
000321,2025,10,29,2025-10-29,s1,2025.10.29加 | 사조 | 우리
000322,2025,10,29,2025-10-29,s1,2025. 10. 29 IOO | 사조 | 우리
000323,2025,12,21,2025-12-21,s1,바김 초밥 | 새콤한 맛 양반 | 항반 들어있어요 | 들기름김 | 개봉방법 | 레온사워디렁소스 | 제조일자: | 2025.09.22早E | 마개 디핑소스 소비기한 2025.12.21 | 1개 | %
000324,2027,05,15,2027-05-15,s1,"*量显100% (원물 원료:사골,한우 다시마, 양파, 마늘, 대파, 무 | 호박산, | 3 이산화규소 카제인나트륨 | 1000] 10001 | 끓는 물에 1분링을 3 분링으로 완성한 | 1개 넣고 약 1분간 물에 다양한 요리를 | 국물을 우려줍니다. 시작해보세요! | *2의 시 뜨거운 물에 데지 않도록 조심하십시 | PA6 | 출물:호주산),콩발효추출 2027.05.15E22A3 | 말NM,팔유,진국육수분말. | 가루 | 쇠고기,우유,대두,밀 함유 영양정보 80g 205kcal | 210 | 326%0g | 콜레스테롤 5mg2% | （%）2.000kcal | 열량에 따라 다를 수 있습니다. | 850-12001666-5471（q.co.k"
000325,2025,11,03,2025-11-03,s1,"단판단판 감칠맛 넘치는 간장소스 | 만들기어려운반숙장조림을간편하게 | 식품유형 별도 표시일까지 | 소비기한 | 영양정보 300g | 100g116kcal | 소재지 | 원재료명 喜813mg | 당체, 청양고추엑기스 지방TAg | 트랜스지방0g | 산도조절 포화지방4.1g | 207 | 단백질7g | 기준이므로 개인의 필요일 1일영양성분 기준지에대한바 | 202104230298 | [원·본 제품은 조비자기 | 춘에 의거 교환 | 없이 | 냉장보관하시 | 88098697 | 쇠고기 | HACO | 서유래한 | 고드시면됩니다 각막이므로 제거 25.11.03"
000326,2025,10,18,2025-10-18,s1,011399 | 영양정보 70g98kcal | 0g0%4.2g8% | 2025.10.18讲
000327,2025,10,21,2025-10-21,s1,"마토 미트볼 LE号860mg 43 % | 까지 절취,전자레인지에 조리 후 169 5% | 司三至。 (700w 1是 40至, 1000w 1号) 당류89 8% | 지방20g 37 % | 봉지째 넣고 10분 데운후 트랜스지방09 | 개봉하여 드세요 포화지방6g 40% | 크기에따라 조리시간이달라질수 있습니다 콜레스테를60mg | 포장재질(내면):폴리프로필렌 단백질13g 20 % | 24% | (주)/ | 112 | 소스-1 다이스드토마토(미국산),크러쉬 있습니다. | 332 | 34% | TA10 | 단택,정제소금,해피부스터,비프소스 | 흑후추로알,난백분말,혼합제제(폴리인산 25.10.21A 16:24 | 나트륨),카라기난,카라멜색소 Ⅲ| | 고기,대두,계란,밀,닭고기 함유 까지 | 랫부분을 팽팽하게 당겨서 잘 세워 | 화상을 입을 수 있으니 주의하십시오 고객행복센터 | 수 있으니 드실 때 조심하시기 바랍 소중한 의견을 기다립니다 | 태로 조리하세요.(제품이 터질 수 있습 080-850-1200 | 막이 있을 수 있 | ·본 제품의 1666-5471（号） | )에의한김 검은 점 cj.co.kr | 있습니다.·제품내 | 셔도 됩니다.·이 제품은  0~10℃ | 호두,오징어,조개류(굴,전복 메밀 HACCP 냉장보관 | 조시설에서 제조하고 있습니다. OTHER | 드시 냉장보관하시고 바로 드십시오 | 수 있으니 주의하십시오.)·부정·불 | 품은 소비자 분쟁해결기준에 의거 | 품 및 교환장소:전국판매적 또 | 7626994"
