image_id,year,month,day,final_date,stage,texts,raw
000110,2025,10,29,2025-10-29,s1,소비기한 | 25.10.29까지 | 밥에 싸먹는 행 | ICE CK | fam PORK | 스마트컨수스 데비배당,"[[""소비기한"", 266, 39, 212], [""25.10.29까지"", 379, 71, 242], [""밥에 싸먹는 행"", 531, 60, 0], [""ICE"", 654, 241, 4], [""CK"", 750, 99, 611], [""fam"", 770, 81, 1], [""PORK"", 788, 63, 126], [""스마트컨수스"", 842, 49, 11], [""데비배당"", 933, 55, 599]]"
000111,2025,10,05,2025-10-05,s1,5.10.25 11:50F21 | asty 다.소비자다 and | GE | EAS,"[[""asty"", 408, 65, 38], [""5.10.25 11:50F21"", 403, 54, 247], [""and"", 451, 34, 622], [""다.소비자다"", 474, 20, 617], [""GE"", 538, 23, 1], [""EAS"", 824, 37, 661]]"
000112,2025,10,17,2025-10-17,s1,생낮도 | 25.10.17 11:10 | 까지 | -여 （CHE99.99%） | 수 있는 0,"[[""생낮도"", 172, 45, 378], [""25.10.17 11:10"", 382, 78, 282], [""까지"", 430, 25, 480], [""-여"", 757, 177, 275], [""（CHE99.99%）"", 740, 35, 529], [""수 있는"", 860, 101, 11], [""0"", 868, 37, 283]]"
000113,2026,01,16,2026-01-16,s1,rand | .소비자다 | 2026.01.16 | 담은 | ed Radish 랑이무침 이미지사진 | 식감이살아있는 무침 | 니다.,"[[""rand"", 241, 44, 0], ["".소비자다"", 266, 33, 0], [""2026.01.16"", 318, 45, 233], [""담은"", 461, 86, 0], [""랑이무침"", 580, 203, 0], [""ed Radish"", 658, 41, 0], [""이미지사진"", 661, 44, 442], [""식감이살아있는"", 694, 38, 0], [""무침"", 690, 54, 622], [""니다."", 719, 32, 0]]"
000114,2026,02,28,2026-02-28,s1,neua 어문를 Capns | 2026.02.28 어 ( 0(0 조 합번 화 | 품영 | 10 식글름 | 5O,"[[""어문를"", 79, 127, 540], [""Capns"", 78, 101, 619], [""neua"", 118, 65, 212], [""( 0(0"", 442, 537, 761], [""2026.02.28"", 317, 46, 295], [""어"", 547, 288, 700], [""10"", 581, 228, 724], [""합번"", 510, 31, 886], [""조"", 527, 22, 887], [""화"", 532, 21, 915], [""품영"", 564, 29, 860], [""식글름"", 583, 24, 862], [""5O"", 656, 40, 826]]"
000115,2025,12,08,2025-12-08,s1,"22300ml | 1,580 | YOGL | 2025.12.08 | PICKLED BURDC","[[""22300ml"", 20, 42, 235], [""1,580"", 88, 73, 253], [""YOGL"", 303, 52, 597], [""2025.12.08"", 469, 82, 273], [""PICKLED BURDC"", 770, 223, 603]]"
000116,2026,03,27,2026-03-27,s1,No Brand | 브랜드가 아니다.소비자다 | 당신이 스마트컨슈머가 되는 길 | 2026.03.27 | 아삭한 쌈무 | Pickled Radishes | #쌈무#쌈 #고기 #야채 | 350 g(卫:210g/(:90kcal60 %( | 제품명 아작한 쌈무 식품유형 절임식품 풀 | 판매원 37（）/02)380-5678 | 0시0a.(구사)정제수 정계소금(국신,"[[""No Brand"", 323, 57, 404], [""브랜드가 아니다.소비자다"", 356, 45, 406], [""당신이 스마트컨슈머가 되는 길"", 388, 45, 409], [""2026.03.27"", 448, 52, 265], [""쌈무"", 508, 114, 364], [""아삭한"", 522, 109, 137], [""Pickled Radishes"", 586, 63, 141], [""#쌈무#쌈 #고기 #야채"", 661, 46, 139], [""350 g(卫:210g/(:90kcal60 %("", 696, 99, 136], [""풀"", 725, 26, 701], [""식품유형 절임식품"", 745, 58, 379], [""제품명 아작한 쌈무"", 768, 53, 81], [""판매원"", 921, 42, 112], [""37（）/02)380-5678"", 906, 67, 219], [""0시0a.(구사)정제수 정계소금(국신"", 934, 60, 243]]"
000117,2025,11,28,2025-11-28,s1,브랜 | 2025.11.28M4 당신이 | 08:54 F F2 | Ho Brand BR | 아니다.소비자다 | 스파트 컨슈머가 되는 길 AMEI | LD | LEW | T E | #취향저격 아메 | 라더,"[[""2025.11.28M4"", 371, 36, 301], [""08:54 F F2"", 406, 39, 292], [""Ho Brand"", 443, 86, 179], [""아니다.소비자다"", 476, 55, 204], [""브랜"", 476, 31, 682], [""스파트 컨슈머가 되는 길"", 500, 59, 200], [""당신이"", 502, 37, 672], [""LD"", 575, 73, 226], [""LEW"", 623, 83, 220], [""BR"", 616, 85, 611], [""AMEI"", 650, 67, 606], [""T"", 656, 29, 265], [""E"", 671, 28, 300], [""#취향저격"", 718, 36, 290], [""아메"", 850, 59, 638], [""라더"", 858, 35, 13]]"
000118,2026,03,23,2026-03-23,s1,2025.11.26 | 08:54FF2 | Brand | W | 2026.03.23 | 02:16-0F2 | No Brand | 소비자다,"[[""2025.11.26"", 185, 26, 75], [""08:54FF2"", 208, 30, 70], [""Brand"", 240, 34, 26], [""W"", 365, 30, 80], [""2026.03.23"", 431, 52, 296], [""No Brand"", 490, 99, 170], [""02:16-0F2"", 471, 48, 310], [""소비자다"", 530, 42, 228]]"
000119,2026,08,24,2026-08-24,s1,2026.08-24 | 김026·08.24 | 10 FI,"[[""2026.08-24"", 168, 43, 304], [""김026·08.24"", 412, 35, 295], [""10 FI"", 442, 33, 306]]"
000120,2028,08,02,2028-08-02,rot90,.7 202808.2,"[[""202808.2"", 352, 147, 743], ["".7"", 396, 15, 523]]"
000121,2027,04,13,2027-04-13,s1,02380-56787 | 분쟁해결 기준에의거교환 또는 | 한물받을 수있습니다·반품및 | 교환장소:구입처 및 제조원·부정 | 11399 8809580 | No Brand는 모두이마트의상표입니다 | 2027.04.13 | MOCHAGO | WICOFFEE | 연카금드 익스,"[[""02380-56787"", 70, 58, 253], [""분쟁해결 기준에의거교환 또는"", 368, 64, 165], [""한물받을 수있습니다·반품및"", 391, 62, 166], [""교환장소:구입처 및 제조원·부정"", 414, 55, 169], [""8809580"", 426, 24, 405], [""11399"", 438, 53, 170], [""No Brand는 모두이마트의상표입니다"", 514, 36, 268], [""2027.04.13"", 582, 45, 235], [""MOCHAGO"", 718, 101, 529], [""WICOFFEE"", 766, 83, 530], [""연카금드 익스"", 807, 81, 525]]"
000122,NONE,NONE,NONE,NONE,fail,No Brand 퍼#연# | 브랜드가 아니다 소비자다 ### | 상신이 스마트 컨슈머가 되는 길 | COEIN | #100# oueI.oN Pteao #옥수수차#구수한#식후한진 #노브랜드 #스마트건슈머 N1303 EOEIN COH 이스마트 건슈머가 되는길 HV## ## No Brano | 207.04. | puei..N nll리 #100# N1303 #노브랜드#스마트건슈머 #옥수수차#구수한#식후한진 OueiaoN EOELN H 퍼#0이# | 친주치/ 5,"[[""##"", 367, 242, 860], [""oueI.oN"", 380, 196, 47], [""HV##"", 388, 221, 833], [""EOEIN"", 414, 161, 736], [""207.04."", 527, 48, 406], [""No Brand"", 63, 37, 237], [""브랜드가 아니다 소비자다"", 94, 23, 237], [""상신이 스마트 컨슈머가 되는 길"", 124, 25, 239], [""N1303"", 760, 50, 223], [""#노브랜드#스마트건슈머"", 845, 26, 221], [""#옥수수차#구수한#식후한진"", 874, 32, 220], [""#100#"", 905, 26, 221], [""친주치/ 5"", 946, 28, 219], [""퍼#연#"", 54, 29, 357], [""###"", 84, 31, 245], [""COEIN"", 199, 53, 333], [""OueiaoN"", 896, 39, 281], [""#100#"", 296, 155, 39], [""#옥수수차#구수한#식후한진"", 345, 251, 71], [""#노브랜드 #스마트건슈머"", 328, 217, 102], [""N1303"", 303, 162, 175], [""No Brano"", 338, 199, 877], [""이스마트 건슈머가 되는길"", 350, 184, 823], [""Pteao"", 370, 190, 41], [""COH"", 389, 110, 739], [""puei..N"", 760, 397, 93], [""nll리"", 760, 407, 230], [""H"", 784, 425, 1666], [""EOELN"", 832, 317, 1475], [""퍼#0이#"", 862, 273, 1785]]"
000123,2026,06,04,2026-06-04,s1,"내용량 105g | 졸음깨는껌 소비기한하단표시일까지 | 식품유형 추잉껌 量35%,D-E量27% 조제[식물성유지 | 레시틴d-토코페(혼합형)] 0말트 4%,말 | H론명 | 국색소),소비를 | (02)380-5678 | 19930439002-406 | 용한 제품과 같은 제조시설에서 제조하고 있습니 | 11399 | 공정거래위원회 고시 소비지 쟁해결 기준에 의기 | 수 있습니다.제품 표면이 주 분에 놀아 하양게 | NoBrand는 모두 이마트의 상표입니다 | 2026.06.04 A 802534 881214","[[""내용량"", 28, 25, 421], [""105g"", 26, 24, 498], [""졸음깨는껌"", 39, 22, 254], [""소비기한하단표시일까지"", 51, 40, 414], [""식품유형"", 62, 21, 170], [""추잉껌"", 60, 21, 247], [""量35%,D-E量27%"", 77, 40, 240], [""조제[식물성유지"", 86, 42, 561], [""레시틴d-토코페(혼합형)]"", 99, 38, 238], [""0말트 4%,말"", 107, 42, 505], [""H론명"", 138, 21, 177], [""국색소),소비를"", 192, 34, 606], [""(02)380-5678"", 281, 28, 225], [""19930439002-406"", 313, 28, 214], [""용한 제품과 같은 제조시설에서 제조하고 있습니"", 377, 48, 204], [""11399"", 400, 33, 219], [""공정거래위원회 고시 소비지"", 457, 34, 213], [""쟁해결 기준에 의기"", 461, 38, 513], [""수 있습니다.제품 표면이 주"", 486, 32, 220], [""분에 놀아 하양게"", 492, 31, 512], [""NoBrand는 모두 이마트의 상표입니다"", 630, 36, 203], [""2026.06.04 A"", 694, 54, 160], [""802534"", 714, 23, 518], [""881214"", 718, 25, 616]]"
000124,2026,01,02,2026-01-02,s1,2026.01.02,"[[""2026.01.02"", 533, 30, 240]]"
000125,2026,04,07,2026-04-07,s1,"82%, | 품/ | cal) | 2026.04.07021","[[""82%,"", 40, 43, 0], [""품/"", 112, 33, 0], [""cal)"", 166, 44, 0], [""2026.04.07021"", 467, 54, 219]]"
000126,2026,06,12,2026-06-12,s1,"No Brand"" | 2026.06.12 | #노브랜드#스마트컨슈머#팔양갱 팝양갱","[[""No Brand\"""", 349, 32, 521], [""2026.06.12"", 371, 47, 175], [""팝양갱"", 739, 442, 547], [""#노브랜드#스마트컨슈머#팔양갱"", 680, 290, 489]]"
000127,2026,04,27,2026-04-27,s1,"할양경 | SUPER | 2026.04.27 | No Brand x'SUPER MATCHA | 0450g | 4,280","[[""할양경"", 120, 155, 551], [""SUPER"", 368, 66, 32], [""2026.04.27"", 449, 50, 238], [""No Brand"", 478, 38, 163], [""x'SUPER MATCHA"", 482, 42, 306], [""0450g"", 779, 28, 278], [""4,280"", 828, 48, 412]]"
000128,2026,05,28,2026-05-28,s1,"필렌글리콜,글리서 산균배양분말(유산균 사은 항색소,치자정색 | 자황 | 색소, 정제수 OTHER | 제조원 nae | IPPLE | IDER | EGAR | 홍후가급 | 26.05.28 B 까지 | 8206005477 |  40g | 영행보 128kcal | 트랜스지방0g 포화지방0g 0% | 1일일 | 게 따라다를 수 있습니다. | 사과당 | SRCAER MATCHA BEAN | 말차양생 | SI","[[""필렌글리콜,글리서"", 34, 62, 1], [""항색소,치자정색"", 38, 55, 142], [""산균배양분말(유산균 사은"", 49, 80, 4], [""자황"", 63, 33, 100], [""색소, 정제수"", 80, 51, 12], [""OTHER"", 87, 30, 428], [""제조원"", 123, 45, 22], [""nae"", 139, 38, 631], [""IPPLE"", 193, 50, 553], [""IDER"", 230, 49, 557], [""EGAR"", 269, 58, 557], [""홍후가급"", 330, 28, 415], [""26.05.28 B 까지"", 450, 33, 296], [""8206005477"", 472, 26, 98], [""영행보"", 508, 36, 97], ["" 40g"", 493, 38, 354], [""128kcal"", 513, 34, 402], [""트랜스지방0g"", 578, 38, 147], [""포화지방0g 0%"", 574, 47, 285], [""1일일"", 606, 24, 116], [""게 따라다를 수 있습니다."", 658, 39, 154], [""SRCAER"", 768, 127, 244], [""사과당"", 741, 52, 313], [""MATCHA BEAN"", 791, 70, 577], [""말차양생"", 808, 59, 570], [""SI"", 901, 126, 561]]"
000129,2026,01,09,2026-01-09,s1,2026.0109 | 가장최저의 가격대를만드는것×⑥ | 이것이 노브랜드의 ⑥×⑥ 이념과 철학 | ×⑥당신이 스마트 컨슈머가 되는길 | 유형 | 원,"[[""2026.0109"", 446, 37, 292], [""가장최저의 가격대를만드는것×⑥"", 558, 27, 226], [""이것이 노브랜드의 ⑥×⑥ 이념과 철학"", 575, 27, 226], [""×⑥당신이 스마트 컨슈머가 되는길"", 594, 27, 226], [""유형"", 680, 34, 0], [""원"", 710, 21, 2]]"
000130,2027,02,05,2027-02-05,s1,elavor 트컨슈머 #모카골드#믹스커피 #달달한 #당충전#홈카페 STICKS AGOLD MIX COFFEE 30 골드 믹스커피 | 27.02.05 | 22:41,"[[""트컨슈머 #모카골드#믹스커피 #달달한 #당충전#홈카페"", 195, 390, 226], [""AGOLD MIX COFFEE 30"", 241, 483, 255], [""골드 믹스커피"", 247, 495, 341], [""elavor"", 421, 175, 138], [""STICKS"", 420, 93, 226], [""27.02.05"", 552, 35, 277], [""22:41"", 587, 39, 308]]"
000131,2026,08,05,2026-08-05,s1,2026.08.05 | 07: 11 | ALNO,"[[""2026.08.05"", 492, 29, 321], [""07: 11"", 512, 29, 334], [""ALNO"", 723, 24, 603]]"
000132,2026,08,21,2026-08-21,s1,"SCHAGOLD | No Brand | CORN NUTS BAR | 2026,08.21 김성한","[[""SCHAGOLD"", 62, 96, 0], [""No Brand"", 220, 103, 389], [""CORN NUTS BAR"", 429, 78, 33], [""2026,08.21 김성한"", 484, 35, 191]]"
000133,2025,11,25,2025-11-25,s1,"곳에 보관하십시오 | 피해건조하고 서늘한 | 제조하고 있습니다. | ·본 제품은 공정거래위원회 고시 | 소비자 분쟁 해결기준에 의거 | 2""000000292656 | 25-11-2025","[[""곳에 보관하십시오"", 14, 29, 188], [""피해건조하고 서늘한"", 30, 65, 342], [""제조하고 있습니다."", 80, 29, 186], [""·본 제품은 공정거래위원회 고시"", 104, 45, 182], [""소비자 분쟁 해결기준에 의거"", 128, 36, 187], [""2\""000000292656"", 432, 42, 201], [""25-11-2025"", 526, 43, 284]]"
000134,2026,09,23,2026-09-23,s1,No Brand X OuR Bakery | 2026.09.23 A | Dirty /Choco | Chunk Granola | 더티초코청크그래놀라 식품유형 곡류가공품 내용량 300g | 후면 표기일까지 포장재질(내면) 폴리에틸렌 | 문판매원 | 고번호 20080435169414 반품 및 교환장소 구입처 및 제조원 | 메인나트륨 유해,"[[""No Brand X OuR Bakery"", 410, 41, 71], [""2026.09.23 A"", 459, 32, 203], [""Dirty"", 529, 83, 71], [""/Choco"", 526, 71, 228], [""Chunk Granola"", 609, 88, 81], [""더티초코청크그래놀라"", 681, 43, 24], [""식품유형"", 695, 38, 211], [""곡류가공품"", 698, 31, 306], [""내용량"", 697, 32, 492], [""300g"", 696, 34, 574], [""후면 표기일까지"", 716, 41, 18], [""포장재질(내면) 폴리에틸렌"", 736, 37, 209], [""문판매원"", 782, 38, 0], [""고번호"", 818, 35, 0], [""20080435169414"", 833, 45, 47], [""반품 및 교환장소 구입처 및 제조원"", 854, 31, 316], [""메인나트륨 유해"", 944, 34, 23]]"
000135,2026,04,18,2026-04-18,s1,"EXP 2026.04.18 영양정보 층내용 | 나트륨15mg 1%탄수회을 4 | 당류4g 4%지방0g | 트랜스지방0g 포화지방 0g | 引量0mg0%E0 | 필요열량에 따라 다를 수 있습니다. | 주의사항:제품을 규대통놓는 | 이미지사진 내포장:OTHER 뚜껑:PP | 리스틱 재활용어려움 조심하시기바랍니다/이 | 대투문 밀,혼두복충아를 사용 |  알리먹는#겔리스틱 원회고시소비자분장 | 받을수있습 | N184 NoBrand | 노브랜드의 이념과 실천","[[""EXP 2026.04.18"", 450, 23, 325], [""영양정보"", 460, 35, 477], [""층내용"", 458, 28, 632], [""나트륨15mg"", 497, 32, 474], [""1%탄수회을 4"", 500, 31, 607], [""당류4g"", 524, 33, 477], [""4%지방0g"", 526, 27, 598], [""트랜스지방0g"", 554, 26, 477], [""포화지방 0g"", 550, 24, 630], [""引量0mg0%E0"", 579, 42, 474], [""필요열량에 따라 다를 수 있습니다."", 620, 31, 475], [""주의사항:제품을 규대통놓는"", 644, 50, 472], [""이미지사진"", 668, 38, 247], [""뚜껑:PP"", 662, 21, 383], [""리스틱"", 725, 118, 85], [""내포장:OTHER"", 678, 22, 364], [""재활용어려움"", 695, 20, 374], [""조심하시기바랍니다/이"", 734, 59, 480], [""대투문"", 763, 30, 486], [""밀,혼두복충아를 사용"", 751, 66, 518], ["" 알리먹는#겔리스틱"", 815, 78, 91], [""원회고시소비자분장"", 803, 57, 475], [""N184"", 859, 73, 207], [""받을수있습"", 830, 45, 498], [""노브랜드의 이념과 실천"", 895, 44, 210], [""NoBrand"", 876, 57, 538]]"
000136,2025,12,02,2025-12-02,s1,"치오일, 트랜스지방 3% | H두밀함유 3%335mg | 산공단 클레스테를 10mg | 4%19g | 단백질28 | 구세종대로 영양성분 기준치에대 （%）号2.000kc | -5678 준이므로 개인의 필요 열 따라다를수있습 | OTHIR | 가급적 빠른 8180107713718001 내포장:이 | 은온도편차 재활용어용 | 인하여 변질 | 장으로 No Brand는 모두 이마트의 상표입니다 HACCP | 세요 | 소비한 | 2025.12.02 | A | 까지","[[""트랜스지방"", 13, 29, 209], [""3%"", 17, 22, 406], [""치오일,"", 30, 49, 0], [""3%335mg"", 54, 33, 403], [""H두밀함유"", 59, 64, 0], [""10mg"", 70, 33, 281], [""산공단"", 90, 46, 0], [""클레스테를"", 82, 43, 184], [""4%19g"", 92, 34, 404], [""단백질28"", 118, 39, 187], [""（%）号2.000kc"", 130, 34, 412], [""구세종대로"", 140, 48, 0], [""영양성분 기준치에대"", 143, 52, 209], [""따라다를수있습"", 158, 31, 420], [""-5678"", 168, 45, 0], [""준이므로 개인의 필요 열"", 169, 50, 197], [""OTHIR"", 279, 24, 545], [""내포장:이"", 301, 24, 535], [""가급적 빠른"", 320, 42, 0], [""8180107713718001"", 322, 33, 202], [""재활용어용"", 321, 26, 538], [""은온도편차"", 344, 37, 0], [""인하여 변질"", 368, 33, 0], [""HACCP"", 384, 27, 550], [""장으로"", 394, 28, 0], [""No Brand는 모두 이마트의 상표입니다"", 392, 32, 238], [""세요"", 418, 23, 2], [""소비한"", 468, 30, 221], [""2025.12.02"", 518, 44, 291], [""A"", 561, 34, 296], [""까지"", 574, 30, 502]]"
000137,2026,03,26,2026-03-26,s1,"이미지사진 | HOHICHA WAFERS | 원재료명 | 품유형 과자 | 충청남도 아산시 신창 | 48（） | 구세종대로7길 우유,대두,밀 함유 | 5678 | 60g | 반품 및 교환장소구입처 및 제조원 | 곳에 보관해 주시고 개봉 후에는 빨리 드십시오. | 60g/60gg310kcal 소비기한 | 2026.03.26 | 12 % 14g14% /13:36 | 13g87% | 6g 7% 까지 | 의 필요 열량에 따라 다를 수 있습니다. | N2063 | 브랜드의 이념과 실천 804433 103510 | OTHER","[[""이미지사진"", 38, 39, 481], [""WAFERS"", 120, 63, 142], [""HOHICHA"", 126, 78, 0], [""원재료명"", 156, 31, 130], [""품유형 과자"", 172, 43, 0], [""충청남도 아산시 신창"", 190, 50, 0], [""48（）"", 213, 40, 0], [""구세종대로7길"", 253, 42, 0], [""우유,대두,밀 함유"", 270, 36, 108], [""5678"", 277, 31, 0], [""60g"", 301, 32, 0], [""반품 및 교환장소구입처 및 제조원"", 331, 56, 100], [""곳에 보관해 주시고 개봉 후에는 빨리 드십시오."", 402, 45, 0], [""60g/60gg310kcal"", 482, 40, 0], [""소비기한"", 482, 36, 217], [""2026.03.26"", 518, 61, 292], [""12 %"", 519, 28, 0], [""14g14%"", 524, 37, 40], [""/13:36"", 551, 60, 289], [""13g87%"", 560, 43, 4], [""6g 7%"", 594, 39, 0], [""까지"", 608, 37, 424], [""의 필요 열량에 따라 다를 수 있습니다."", 628, 39, 0], [""N2063"", 679, 50, 0], [""브랜드의 이념과 실천"", 708, 31, 0], [""OTHER"", 731, 27, 115], [""804433"", 730, 34, 247], [""103510"", 734, 23, 360]]"
000138,2026,05,14,2026-05-14,s1,"형과자 | /02-380-5678 | 제품의 별도 표시일까지 (년/월/일 순) | 유, 정제수, 코코아분말, 우유분말,향료, 대두 | 밀가루설팅 나트륨 밀,우유,대두 함유 | 레시틴 탄조 | 폴리프로 | 직사광 피하고 서늘한 곳에 보관 | 교환장소:구입처 | 수 있습니다. | 1399 | 400g | 100g499kcal | 1일영양성분 | 기준치에대한 비율 2026/05/14 | mg 7% | 9g 21% | 31% | 43% | 방0.5 g미만 No Brand 는 모두 이마트의 상표입니다 | 13g 87% | 5mg 2% | 7% | （%）2.0kcal 비닐류 | 열량에 따라다를 수 있습니다 21087685119730631 | Stock Code: NB2","[[""형과자"", 74, 39, 0], [""/02-380-5678"", 113, 40, 23], [""제품의 별도 표시일까지 (년/월/일 순)"", 164, 47, 10], [""유, 정제수, 코코아분말, 우유분말,향료, 대두"", 192, 42, 137], [""밀가루설팅"", 201, 36, 7], [""레시틴"", 229, 32, 2], [""탄조"", 226, 21, 71], [""나트륨 밀,우유,대두 함유"", 220, 38, 149], [""폴리프로"", 256, 37, 0], [""직사광"", 284, 27, 7], [""피하고 서늘한 곳에 보관"", 282, 32, 109], [""교환장소:구입처"", 310, 31, 6], [""수 있습니다."", 362, 27, 4], [""1399"", 389, 32, 3], [""400g"", 442, 32, 52], [""100g499kcal"", 468, 33, 26], [""1일영양성분"", 499, 32, 72], [""기준치에대한 비율"", 518, 32, 34], [""2026/05/14"", 528, 40, 254], [""mg"", 542, 30, 0], [""7%"", 547, 30, 117], [""9g"", 572, 36, 0], [""21%"", 578, 35, 100], [""31%"", 610, 36, 98], [""43%"", 641, 38, 96], [""방0.5 g미만"", 668, 39, 0], [""13g"", 696, 34, 0], [""No Brand 는 모두 이마트의 상표입니다"", 691, 34, 239], [""87%"", 704, 37, 93], [""5mg"", 728, 35, 0], [""2%"", 736, 37, 105], [""7%"", 768, 31, 107], [""（%）2.0kcal"", 795, 44, 1], [""열량에 따라다를 수 있습니다"", 816, 43, 0], [""비닐류"", 804, 29, 499], [""21087685119730631"", 833, 46, 200], [""Stock Code: NB2"", 876, 47, 220]]"
000139,2026,07,26,2026-07-26,s1,"HoBrano | No Brand"" | 브랜드가 아니다.소비자다 | EXP: 2026/07/26 | 266101","[[""HoBrano"", 37, 52, 37], [""No Brand\"""", 437, 26, 433], [""브랜드가 아니다.소비자다"", 456, 22, 431], [""EXP: 2026/07/26"", 486, 36, 220], [""266101"", 515, 30, 326]]"
