image_id,year,month,day,final_date,stage,texts,raw
000243,2026,08,17,2026-08-17,s1,5.5gx47Hg) | 185kcal | 异1.4g1% | 3g22% 2026.08.17 D3 | 로개인의필요,"[[""5.5gx47Hg)"", 367, 80, 0], [""185kcal"", 407, 77, 0], [""异1.4g1%"", 454, 73, 0], [""3g22%"", 500, 68, 0], [""2026.08.17 D3"", 560, 123, 230], [""로개인의필요"", 599, 62, 0]]"
000244,2026,06,21,2026-06-21,s1,2025.08.22/00132 부터 | 2026.06.21 까지,"[[""2025.08.22/00132"", 531, 82, 284], [""2026.06.21"", 568, 67, 278], [""부터"", 578, 45, 639], [""까지"", 626, 42, 630]]"
000245,2026,02,24,2026-02-24,s1,"% | % | 1% | 28% | 이미시예 | 소비기한 | 부터 | 후면표기일 까지 25.09.25 21:58 | 26.02.24/R | 11 까지 | 유지,변성전분, | 산,체종유 호 | 베트남산,말레 | 식품인전관리인증 | 닭고기 함유 SMART HACCP | 87005149 식생의약생안전지 OTHER | 제품 본연의 가채를 높여 나가겠습니다 | 어,새우,게, | 보존을 위해","[[""%"", 134, 43, 1], [""%"", 170, 51, 0], [""1%"", 207, 46, 0], [""28%"", 240, 45, 0], [""이미시예"", 348, 44, 113], [""소비기한"", 427, 48, 214], [""부터"", 526, 52, 615], [""후면표기일 까지"", 550, 41, 1], [""25.09.25 21:58"", 548, 50, 255], [""26.02.24/R"", 600, 46, 252], [""11"", 617, 34, 4], [""유지,변성전분,"", 660, 57, 0], [""까지"", 648, 49, 606], [""산,체종유 호"", 699, 49, 0], [""베트남산,말레"", 740, 54, 0], [""닭고기 함유"", 821, 59, 0], [""SMART"", 817, 48, 261], [""식품인전관리인증"", 798, 31, 404], [""HACCP"", 822, 37, 401], [""87005149"", 861, 54, 0], [""OTHER"", 856, 45, 509], [""식생의약생안전지"", 863, 29, 407], [""어,새우,게,"", 904, 63, 0], [""제품 본연의 가채를 높여 나가겠습니다"", 892, 25, 231], [""보존을 위해"", 939, 45, 0]]"
000246,2026,02,04,2026-02-04,s1,이탈리아 쉐프 | 마리오 파타타 | ROFILE | 이탈리아어로'감자'를 뜻하는 | '파타타쉐프의 대표 요리는 | 감자그라당양념바베큐어니언 | 등이 있습니다. | 25.09.05 부터 | 26.02.04 | 05:40A01F4 까지 | 식품인전관리안을 | HACCP | OTHER 801117175280,"[[""이탈리아 쉐프"", 191, 36, 346], [""마리오 파타타"", 220, 48, 319], [""ROFILE"", 306, 53, 335], [""이탈리아어로'감자'를 뜻하는"", 370, 80, 242], [""'파타타쉐프의 대표 요리는"", 408, 79, 240], [""감자그라당양념바베큐어니언"", 448, 104, 192], [""등이 있습니다."", 478, 64, 225], [""25.09.05"", 576, 67, 289], [""26.02.04"", 610, 63, 285], [""부터"", 624, 57, 503], [""05:40A01F4"", 644, 66, 278], [""까지"", 671, 55, 495], [""식품인전관리안을"", 730, 33, 172], [""OTHER"", 764, 57, 69], [""HACCP"", 747, 37, 167], [""801117175280"", 823, 54, 308]]"
000247,2026,05,20,2026-05-20,s1,BED: 20052026 9T 05 | ABD19:25,"[[""BED: 20052026 9T 05"", 499, 78, 200], [""ABD19:25"", 537, 54, 273]]"
000248,2026,04,21,2026-04-21,s1,"하십시오개호 | 옥수수의 일부분으로 안심하고 드서도 됩니다 | ·소비자기본법에 의거 교환,환불해 드립니다. | 1399 | ·반품·본사 및 구입한 곳. | ·신선도 유지를 위해 질소충전포장을 | 하였습니다. OTHER | 1801043036672 | 시킨 후 2026.04.21外 | 니다 | 영양정보 총내용량83g 420kcal | 620mg31%量55g17% | 3.3g3%20g37% | 量0mg0%5.0g9% | 2.000kcal | ·본사:서울 있습니다.","[[""하십시오개호"", 19, 42, 120], [""옥수수의 일부분으로 안심하고 드서도 됩니다"", 61, 100, 123], [""·소비자기본법에 의거 교환,환불해 드립니다."", 95, 93, 125], [""1399"", 132, 93, 130], [""·반품·본사 및 구입한 곳."", 174, 73, 134], [""·신선도 유지를 위해 질소충전포장을"", 202, 83, 138], [""OTHER"", 209, 32, 507], [""하였습니다."", 250, 52, 148], [""1801043036672"", 400, 61, 249], [""2026.04.21外"", 490, 66, 279], [""시킨 후"", 544, 45, 0], [""니다"", 582, 25, 1], [""총내용량83g"", 650, 54, 491], [""영양정보"", 700, 107, 189], [""420kcal"", 684, 50, 525], [""620mg31%量55g17%"", 740, 93, 208], [""3.3g3%20g37%"", 784, 63, 221], [""量0mg0%5.0g9%"", 853, 68, 237], [""2.000kcal"", 881, 40, 566], [""있습니다."", 910, 42, 580], [""·본사:서울"", 932, 41, 475]]"
000249,2026,02,16,2026-02-16,s1,"신)볶음참께,구운천일 염 | 두토마토,쇠고기,닭ㄱ기, | 우함유 | 장재질 리에틸렌 | 2018060302219 | 달갈,우유,땅콩,호두,복숭아되 | 지고기,오징어,게,고등어,조개루 | (굴,홍합)혼입 가능 | 오리큰 소넥을 인터넷에서 만나. | htp://www.orionworld.com | 2025.09.17 | 2026.02.16 부터 | 기한 07:36A01 까지","[[""신)볶음참께,구운천일 염"", 99, 62, 251], [""두토마토,쇠고기,닭ㄱ기,"", 146, 61, 239], [""우함유"", 186, 52, 228], [""리에틸렌"", 224, 40, 263], [""장재질"", 230, 45, 221], [""2018060302219"", 270, 53, 210], [""달갈,우유,땅콩,호두,복숭아되"", 345, 58, 204], [""지고기,오징어,게,고등어,조개루"", 386, 63, 193], [""(굴,홍합)혼입 가능"", 424, 47, 183], [""오리큰 소넥을 인터넷에서 만나."", 492, 53, 220], [""htp://www.orionworld.com"", 526, 50, 231], [""2025.09.17"", 611, 66, 226], [""2026.02.16"", 655, 65, 217], [""부터"", 652, 52, 560], [""기한"", 666, 51, 133], [""07:36A01"", 696, 64, 214], [""까지"", 706, 52, 551]]"
000250,2026,03,04,2026-03-04,s1,"씨눈(검정) 일부 제품 표면의 반점은 | 껍질(갈색) ""옥 수수 씨눈 또는 껍잘 이오니 | 안심하고 드시기 바랍니다 | 영양정보 총 내용량70g | 377/kcal | 号370mg19%午量44g14% | 당류2g 2% 21g39% | 트랜스지방0 9 | 含73.5mg11% | 25.09.0514:11 | 부터 | 26.03.04 B6 ㄱ | 맛있는","[[""씨눈(검정)"", 70, 33, 267], [""일부 제품 표면의 반점은"", 71, 40, 480], [""껍질(갈색)"", 107, 34, 207], [""\""옥 수수 씨눈 또는 껍잘 이오니"", 107, 53, 401], [""안심하고 드시기 바랍니다"", 140, 40, 462], [""총 내용량70g"", 254, 40, 514], [""영양정보"", 284, 55, 206], [""377/kcal"", 288, 31, 581], [""号370mg19%午量44g14%"", 330, 58, 203], [""당류2g 2%"", 370, 35, 207], [""21g39%"", 361, 42, 439], [""트랜스지방0 9"", 405, 32, 210], [""含73.5mg11%"", 474, 37, 212], [""25.09.0514:11"", 681, 50, 326], [""부터"", 698, 36, 681], [""26.03.04 B6"", 736, 48, 330], [""ㄱ"", 736, 29, 692], [""맛있는"", 778, 45, 648]]"
000251,2026,02,24,2026-02-24,s1,실종예방에대해 | 더배워보아요! | 25.08.2517:16 | 26.02.24 A2 | 자료 | 제공 | 아동권리보상원 제보처,"[[""실종예방에대해"", 152, 129, 56], [""더배워보아요!"", 204, 125, 58], [""25.08.2517:16"", 624, 78, 228], [""26.02.24 A2"", 679, 72, 239], [""자료"", 779, 22, 156], [""제공"", 794, 25, 159], [""제보처"", 782, 23, 531], [""아동권리보상원"", 790, 45, 332]]"
000252,2026,07,09,2026-07-09,s1,소비기한 | 2026.07.09 | 2026.07.09,"[[""소비기한"", 418, 60, 190], [""2026.07.09"", 532, 88, 278], [""2026.07.09"", 621, 97, 301]]"
000253,2026,06,20,2026-06-20,s1,영양정보 065g | LE层510mg skcal | 41.6 26% | 당류49 | 15g 28% | 트랜스지방 0g | 포화지방 6 9 40% | 골래스테를 5 mg미단 1% | 습니다 단질 5.6g 10% | 백전관리인증 2000kcal | HACCP 거인의 필요 열량에 따라 를 수 있습니다 | 2026.06.20 | 11:27B,"[[""065g"", 12, 22, 362], [""영양정보"", 31, 69, 111], [""skcal"", 36, 30, 356], [""26%"", 74, 39, 369], [""LE层510mg"", 76, 87, 124], [""41.6"", 124, 86, 130], [""당류49"", 176, 69, 159], [""28%"", 184, 46, 436], [""15g"", 226, 71, 149], [""0g"", 251, 42, 317], [""트랜스지방"", 267, 64, 182], [""40%"", 273, 34, 472], [""6"", 303, 24, 305], [""9"", 300, 25, 328], [""포화지방"", 318, 61, 188], [""1%"", 316, 41, 487], [""5 mg미단"", 340, 63, 309], [""10%"", 362, 41, 489], [""골래스테를"", 367, 84, 164], [""단질 5.6g"", 410, 71, 180], [""습니다"", 440, 51, 0], [""를 수 있습니다"", 424, 44, 470], [""2000kcal"", 431, 108, 188], [""거인의 필요 열량에 따라"", 452, 65, 278], [""백전관리인증"", 504, 30, 0], [""HACCP"", 520, 40, 0], [""2026.06.20"", 524, 83, 287], [""11:27B"", 564, 50, 361]]"
000254,2026,08,12,2026-08-12,s1,트65 mg | 탄주화불49g | 림 당류 36 g | 지방0.6g | 트랜스지방 0 8 | 포화지방Og | 콜레스테롤Omg | 단백질 2g | •제품내부에수분이많고부드러워고은에 약 | 이하에 보관해주시고 하절기전면 직사광선을피 | 덩어리나 검은 점이 보일 수 있으나 인체에 무해합니나. | 소비 25.08.13/14:45 부터 | 기한 26.08.12. 2 (F2) 까지 | OTHER,"[[""트65 mg"", 31, 36, 253], [""탄주화불49g"", 54, 44, 212], [""림"", 72, 25, 2], [""당류 36 g"", 85, 42, 225], [""지방0.6g"", 116, 41, 201], [""트랜스지방 0 8"", 149, 46, 217], [""포화지방Og"", 178, 44, 214], [""콜레스테롤Omg"", 206, 49, 183], [""단백질 2g"", 232, 44, 178], [""•제품내부에수분이많고부드러워고은에 약"", 342, 71, 193], [""이하에 보관해주시고 하절기전면 직사광선을피"", 368, 77, 186], [""덩어리나 검은 점이 보일 수 있으나 인체에 무해합니나."", 428, 94, 175], [""소비"", 500, 37, 38], [""25.08.13/14:45"", 541, 74, 166], [""부터"", 551, 60, 529], [""기한"", 572, 55, 24], [""26.08.12. 2 (F2)"", 593, 86, 157], [""까지"", 622, 59, 519], [""OTHER"", 762, 40, 476]]"
000255,2026,08,20,2026-08-20,erode5,802259-0265011 | 26.08.20 A | 08:14 | 까지,"[[""802259-0265011"", 420, 73, 280], [""까지"", 589, 57, 553], [""26.08.20 A"", 458, 111, 245], [""08:14"", 514, 110, 236]]"
000256,2027,01,02,2027-01-02,s1,Nexweel | E080-023-3399个 | B ERO 글루타치온 50mg | 보로 소비기한 | 27.01.02B科,"[[""Nexweel"", 160, 135, 155], [""E080-023-3399个"", 458, 61, 260], [""ERO"", 527, 61, 126], [""B"", 519, 50, 0], [""글루타치온 50mg"", 517, 26, 297], [""보로"", 563, 34, 153], [""소비기한"", 565, 34, 213], [""27.01.02B科"", 602, 59, 240]]"
000257,2025,12,10,2025-12-10,s1,2025.1210,"[[""2025.1210"", 406, 89, 167]]"
000258,2026,05,30,2026-05-30,s1,"후광이가발생할수있으니반드시냉장보관하시고빨리드세요.알(가금 | 류에한함),우유메밀,,대두밀고등어,게새우,돼지고기,복숭아,토마 | 토, 아황산류,호두,닭고기,쇠고기,오징어,조개류(굴,전복,홍합 포함),잣 | 성분혼입가능.용기를 가열 조리용으로 사용불가·부정·불량식품신고는 국번 | 안전관리인증 | ·뚜껑을 처음 열때 '뱅소리‘가 나야 정상입니다.·반품 및 HACCP | 교환:구입처및제조원·www.daesangdives.com | 소비기한 2026.05.30 | 11:23 까지 비","[[""후광이가발생할수있으니반드시냉장보관하시고빨리드세요.알(가금"", 242, 67, 237], [""류에한함),우유메밀,,대두밀고등어,게새우,돼지고기,복숭아,토마"", 272, 64, 235], [""토, 아황산류,호두,닭고기,쇠고기,오징어,조개류(굴,전복,홍합 포함),잣"", 302, 61, 234], [""성분혼입가능.용기를 가열 조리용으로 사용불가·부정·불량식품신고는 국번"", 330, 61, 233], [""·뚜껑을 처음 열때 '뱅소리‘가 나야 정상입니다.·반품 및"", 386, 49, 233], [""안전관리인증"", 381, 25, 551], [""교환:구입처및제조원·www.daesangdives.com"", 416, 49, 229], [""HACCP"", 401, 32, 549], [""소비기한"", 440, 33, 249], [""2026.05.30"", 460, 46, 318], [""11:23"", 498, 35, 369], [""까지 비"", 506, 27, 597]]"
000259,2025,11,09,2025-11-09,s1,과일 원물이 들어 상큼달콤한! | JINOI 복숭아 가득 | 푸딩젤리 | Peach Pudding Jelly | 안전 | 플라스틱 | 2025.11.09 식품의약품 | OTHER | 리드:OTHER | 27%0.14% | 45kcal)/실본보관 210 | 지방 트랜스지방 포화지방콜레스테롤단백질 | （%2.000kcal | 에 따라 다를 수 있습니다.,"[[""JINOI"", 170, 127, 0], [""과일 원물이 들어 상큼달콤한!"", 179, 138, 133], [""복숭아 가득"", 232, 183, 92], [""푸딩젤리"", 292, 158, 49], [""Peach Pudding Jelly"", 338, 130, 16], [""2025.11.09"", 501, 156, 126], [""27%0.14%"", 610, 276, 0], [""45kcal)/실본보관"", 613, 150, 0], [""플라스틱"", 570, 55, 536], [""안전"", 587, 32, 681], [""OTHER"", 630, 80, 482], [""리드:OTHER"", 655, 77, 475], [""지방 트랜스지방 포화지방콜레스테롤단백질"", 750, 210, 130], [""식품의약품"", 668, 50, 651], [""210"", 753, 120, 404], [""（%2.000kcal"", 818, 209, 0], [""에 따라 다를 수 있습니다."", 837, 156, 0]]"
000260,2027,04,01,2027-04-01,s1,스터수지 | 금(가공소 | 로인산나 | |노신산이 8801392002663 | WB1A | 27.04.01 | 까,"[[""스터수지"", 224, 76, 0], [""금(가공소"", 278, 80, 0], [""로인산나"", 333, 84, 0], [""8801392002663"", 319, 118, 226], [""|노신산이"", 392, 95, 0], [""WB1A"", 458, 88, 169], [""까"", 541, 64, 649], [""27.04.01"", 552, 152, 162]]"
000261,2026,03,07,2026-03-07,s1,소한죄 | 영양정보 총U | 가 낮으 L三140mg 7%18g | 주십시 | 담실및 탄수화물48g 15 % 트랜스지방0g | 기본법 법신보 18g 18% 포화지방6y 40% | 클레스테롤0mg | 다. 이브로개인의 필요 열량에 따라 다를 수 있습니다. | 25.09.08 20:26 | 26.03.07 A1 | 카랑라공,"[[""소한죄"", 116, 79, 238], [""영양정보"", 262, 37, 116], [""총U"", 266, 38, 320], [""가 낮으"", 278, 28, 0], [""주십시"", 299, 25, 1], [""L三140mg"", 298, 23, 119], [""7%18g"", 300, 37, 231], [""담실및"", 322, 33, 0], [""탄수화물48g"", 322, 24, 120], [""15 %"", 321, 25, 226], [""트랜스지방0g"", 330, 32, 279], [""기본법"", 340, 28, 1], [""법신보"", 358, 65, 22], [""18g"", 348, 25, 129], [""18%"", 347, 22, 226], [""포화지방6y"", 354, 30, 278], [""40%"", 362, 23, 378], [""클레스테롤0mg"", 373, 21, 121], [""다."", 397, 26, 0], [""이브로개인의 필요 열량에 따라 다를 수 있습니다."", 410, 28, 118], [""25.09.08 20:26"", 501, 30, 198], [""26.03.07 A1"", 527, 32, 200], [""카랑라공"", 630, 32, 75]]"
000262,2027,01,10,2027-01-10,s1,"Kornbudr | 2027.01,10","[[""Kornbudr"", 78, 30, 46], [""2027.01,10"", 525, 24, 420]]"
000263,2028,01,22,2028-01-22,erode3,방반 방반 | NO. | 가름김 양반김 들기름김 | 재정처 | 시주의하2 | 2028.01.220xl | 2:40 29231 | 20 | E 03,"[[""방반"", 20, 40, 0], [""방반"", 16, 33, 383], [""NO."", 57, 24, 263], [""양반김"", 82, 31, 260], [""재정처"", 400, 43, 134], [""시주의하2"", 427, 115, 235], [""20"", 540, 21, 472], [""E 03"", 592, 84, 346], [""가름김"", 92, 59, 0], [""들기름김"", 92, 59, 335], [""2028.01.220xl"", 474, 43, 242], [""2:40 29231"", 504, 39, 241]]"
000264,2026,06,06,2026-06-06,s1,26.06.06 7/7/ 19:37 F2B,"[[""26.06.06 7/7/ 19:37 F2B"", 682, 51, 197]]"
000265,2026,11,26,2026-11-26,s1,2026.11.26 | 청정원 | 순창 | Spicy Cocktail Sauce | 자,"[[""2026.11.26"", 560, 41, 257], [""청정원"", 707, 76, 315], [""순창"", 797, 108, 253], [""Spicy Cocktail Sauce"", 908, 41, 306], [""자"", 939, 43, 369]]"
000266,2025,12,04,2025-12-04,s1,PEH | 취향저! | 이미지에 | 안전관리인증 | HACCP | 2025.12.04,"[[""PEH"", 124, 105, 187], [""취향저!"", 202, 31, 251], [""이미지에"", 448, 51, 554], [""안전관리인증"", 715, 32, 544], [""HACCP"", 741, 40, 541], [""2025.12.04"", 778, 57, 299]]"
000267,2026,06,02,2026-06-02,s1,26.06. 02,"[[""26.06. 02"", 406, 36, 286]]"
000268,2026,07,14,2026-07-14,s1,리츠 | ZEC 제대로 만든 크래커! | 26.07.14 01832 8,"[[""리츠"", 53, 96, 607], [""ZEC"", 425, 166, 233], [""제대로 만든 크래커!"", 485, 62, 330], [""26.07.14 01832 8"", 563, 44, 248]]"
000269,2026,05,15,2026-05-15,s1,"비기한 후면 별도표기일까 | 72 | 남대문로 81(소공동) | 카라멜색소,홍국색소,고량색소,안나토 | [잠올레인유(말레이시아산),해바라기유 | 페롤(혼합형)],레시틴,카로틴 | 대두 함유 | 호 20100461303356 | 1139 | 아손상 우려가 있으므로 주의 바랍니다. | 1일영양성 | 치에 대한 비율 안전관리인증 2026.05.15 | 78% HACCP | OTHER 02:41 | 107% | 13% | 필요열량에따라 | 88090275504111","[[""비기한"", 19, 38, 0], [""후면 별도표기일까"", 14, 32, 70], [""72"", 46, 45, 0], [""남대문로 81(소공동)"", 77, 45, 0], [""카라멜색소,홍국색소,고량색소,안나토"", 112, 49, 0], [""[잠올레인유(말레이시아산),해바라기유"", 146, 49, 1], [""페롤(혼합형)],레시틴,카로틴"", 182, 41, 1], [""대두 함유"", 238, 37, 248], [""호"", 287, 20, 8], [""20100461303356"", 283, 34, 39], [""1139"", 355, 38, 0], [""아손상 우려가 있으므로 주의 바랍니다."", 383, 36, 26], [""1일영양성"", 523, 24, 5], [""치에 대한 비율"", 544, 28, 0], [""안전관리인증"", 536, 23, 261], [""HACCP"", 558, 27, 262], [""2026.05.15"", 549, 38, 403], [""78%"", 572, 34, 29], [""02:41"", 589, 41, 404], [""OTHER"", 605, 30, 154], [""107%"", 644, 34, 20], [""13%"", 682, 35, 37], [""필요열량에따라"", 713, 32, 0], [""88090275504111"", 742, 34, 133]]"
000270,2026,09,03,2026-09-03,s1,"RE:EARTH 분리배출캠페인 [비닐류] | 맛있게먹는 TIP 지퍼부분은 가위로 절단 후 종량제 배출 | 온가족이 둘러앉아 추억의 옛날과자를 | 내용물비우고세적 건조 후압착 오염시중광제출 | 영양정보 100p9461kcal 160g | 174：号1（2早）2居（9） | 업소명 031-858-2727 유통전물판F이소: 롯데쇼핑/서울특별시중구 100g 1일 영양성분 | 소재지 대문로 81 买吉）/1899 3000 치에바을 | 말루(밀:마 호주산), 탕,옥배유(옥수수 나트륨 J6 mg | 외국신 김(국 공소금, 글엿,효모,혼합제제 탄수화물 69g | 원재료명베이강파우데(산 ‘산L 륨,탄산칼슘,탄산수 당류 20g | 나트륨 루코노- 수수전분, 구연산),포 지방 17g | 당 요소처리스테비 식품 밀함유 트랜스지방 | 플에품독 2017037001854 0g | ·번품 및교환장소구일처 및 판매운 제품은 소비자기본법 포화지방 2.3g 15% | 에따른 소비자분장해결기준에 의거 교환 -는 보상 받을 수 있습 콜레스테롤 O rng | 니다.·부정·불양식품신고는 국번없이 99·취급 및 보관시 단백질 8g 15% | 주의사항:직사황선을 피하여 서늘하고 조한 곳에 보관하십시 1일 영양성 분 기준 대한 비(%) | 号2000kcal至g | ·함께 포장된 실리카겔(방습제)은 드시 마십시오. 필요 열른 에 따라 다를 수 있습니다 | 안전관리인증 | HACCP 8801936010109 | 2026.09.03","[[""RE:EARTH 분리배출캠페인 [비닐류]"", 23, 32, 312], [""맛있게먹는 TIP"", 48, 35, 66], [""지퍼부분은 가위로 절단 후 종량제 배출"", 48, 28, 305], [""온가족이 둘러앉아 추억의 옛날과자를"", 67, 46, 62], [""내용물비우고세적 건조 후압착"", 130, 31, 328], [""오염시중광제출"", 123, 31, 578], [""160g"", 182, 51, 561], [""영양정보"", 192, 37, 435], [""100p9461kcal"", 204, 63, 539], [""174：号1（2早）2居（9）"", 217, 40, 104], [""1일 영양성분"", 243, 52, 584], [""업소명"", 240, 34, 49], [""031-858-2727"", 238, 27, 106], [""유통전물판F이소: 롯데쇼핑/서울특별시중구"", 252, 40, 101], [""100g"", 242, 29, 438], [""치에바을"", 260, 53, 566], [""소재지"", 262, 30, 56], [""대문로 81"", 273, 32, 109], [""买吉）/1899"", 270, 28, 198], [""3000"", 268, 21, 284], [""나트륨"", 280, 28, 439], [""J6 mg"", 282, 37, 560], [""호주산),"", 294, 23, 223], [""탕,옥배유(옥수수"", 292, 29, 284], [""말루(밀:마"", 297, 37, 97], [""글엿,효모,혼합제제"", 312, 28, 285], [""탄수화물"", 305, 28, 440], [""69g"", 311, 38, 567], [""공소금,"", 314, 27, 220], [""외국신 김(국"", 318, 39, 99], [""‘산L"", 334, 23, 246], [""륨,탄산칼슘,탄산수"", 334, 23, 285], [""당류"", 332, 26, 450], [""20g"", 337, 36, 568], [""원재료명베이강파우데(산"", 342, 57, 52], [""수수전분, 구연산),포"", 354, 31, 279], [""나트륨 루코노-"", 358, 40, 104], [""지방"", 360, 28, 442], [""17g"", 366, 35, 571], [""식품"", 376, 23, 275], [""밀함유"", 377, 28, 373], [""당 요소처리스테비"", 380, 43, 101], [""트랜스지방"", 388, 26, 453], [""2017037001854"", 400, 25, 271], [""0g"", 396, 30, 582], [""플에품독"", 409, 54, 61], [""포화지방"", 416, 27, 453], [""2.3g"", 422, 32, 568], [""제품은 소비자기본법"", 430, 29, 274], [""15%"", 428, 21, 623], [""·번품 및교환장소구일처 및 판매운"", 436, 51, 68], [""-는 보상 받을 수 있습"", 454, 23, 281], [""콜레스테롤"", 446, 26, 444], [""O rng"", 451, 34, 567], [""에따른 소비자분장해결기준에 의거 교환"", 459, 46, 65], [""99·취급 및 보관시"", 476, 23, 290], [""단백질"", 475, 28, 443], [""니다.·부정·불양식품신고는 국번없이"", 481, 42, 64], [""8g"", 481, 22, 584], [""15%"", 484, 21, 622], [""주의사항:직사황선을 피하여 서늘하고"", 502, 38, 62], [""조한 곳에 보관하십시"", 499, 22, 269], [""1일 영양성 분 기준 대한 비(%)"", 506, 36, 445], [""号2000kcal至g"", 530, 30, 442], [""·함께 포장된 실리카겔(방습제)은 드시 마십시오."", 546, 31, 67], [""필요 열른 에 따라 다를 수 있습니다"", 552, 31, 442], [""안전관리인증"", 637, 24, 279], [""HACCP"", 655, 24, 279], [""8801936010109"", 672, 51, 455], [""2026.09.03"", 829, 62, 262]]"
